t,policy,task_difficulty,chosen_agent,match_score,load,latency_ms,call_cost,success,is_shock,rolling_success,reward_used_for_update
25,linucb,hard,C,0.75,0.0,0.0,0.3,1,0,0.8076923076923077,1.0
26,linucb,hard,C,0.75,0.0,0.0,0.3,1,0,0.8148148148148148,1.0
27,linucb,hard,E,0.9,0.0,0.00095367431640625,0.6,1,0,0.8214285714285714,1.0
28,linucb,hard,C,0.75,0.0,0.00095367431640625,0.3,0,0,0.7931034482758621,0.0
29,linucb,hard,A,0.95,0.0,0.00095367431640625,1.0,1,0,0.8,1.0
30,linucb,hard,C,0.75,0.0,0.0,0.3,0,0,0.7741935483870968,0.0
31,linucb,simple,B,0.95,0.0,0.0,0.1,1,0,0.78125,1.0
32,linucb,hard,C,0.75,0.0,0.0,0.3,1,0,0.7878787878787878,1.0
33,linucb,simple,B,0.95,0.0,0.0,0.1,0,0,0.7647058823529411,0.0
34,linucb,hard,A,0.95,0.0,0.0,1.0,1,0,0.7714285714285715,1.0
35,linucb,hard,C,0.75,0.0,0.0,0.3,1,0,0.7777777777777778,1.0
36,linucb,hard,C,0.75,0.0,0.0,0.3,0,0,0.7567567567567568,0.0
37,linucb,hard,A,0.95,0.0,0.00095367431640625,1.0,1,0,0.7631578947368421,1.0
38,linucb,hard,A,0.95,0.0,0.0,1.0,1,0,0.7692307692307693,1.0
39,linucb,simple,D,0.85,0.0,0.0,0.22,1,0,0.775,1.0
40,linucb,hard,A,0.95,0.0,0.0,1.0,1,0,0.7804878048780488,1.0
41,linucb,simple,B,0.95,0.0,0.00095367431640625,0.1,1,0,0.7857142857142857,1.0
42,linucb,simple,B,0.95,0.0,0.00095367431640625,0.1,1,0,0.7906976744186046,1.0
43,linucb,hard,A,0.95,0.0,0.0,1.0,1,0,0.7954545454545454,1.0
44,linucb,simple,B,0.95,0.0,0.00095367431640625,0.1,1,0,0.8,1.0
45,linucb,hard,A,0.95,0.0,0.0,1.0,1,0,0.8043478260869565,1.0
46,linucb,simple,B,0.95,0.0,0.0,0.1,1,0,0.8085106382978723,1.0
47,linucb,hard,A,0.95,0.0,0.0,1.0,1,0,0.8125,1.0
48,linucb,hard,A,0.95,0.0,0.0,1.0,1,0,0.8163265306122449,1.0
49,linucb,simple,B,0.95,0.0,0.0,0.1,1,0,0.82,1.0
50,linucb,hard,A,0.95,0.0,0.0,1.0,1,0,0.82,1.0
51,linucb,hard,A,0.95,0.0,0.0,1.0,1,0,0.82,1.0
52,linucb,hard,A,0.95,0.0,0.0,1.0,1,0,0.82,1.0
53,linucb,simple,A,0.8,0.0,0.00095367431640625,1.0,1,0,0.82,1.0
54,linucb,simple,A,0.8,0.0,0.00095367431640625,1.0,1,0,0.84,1.0
55,linucb,simple,A,0.8,0.0,0.0,1.0,1,0,0.84,1.0
56,linucb,hard,A,0.95,0.0,0.0,1.0,1,0,0.86,1.0
57,linucb,simple,A,0.8,0.0,0.0,1.0,1,0,0.86,1.0
58,linucb,hard,A,0.95,0.0,0.0,1.0,1,0,0.86,1.0
59,linucb,hard,A,0.95,0.0,0.0,1.0,1,0,0.86,1.0
60,linucb,hard,A,0.95,0.0,0.0,1.0,1,0,0.86,1.0
61,linucb,simple,A,0.8,0.0,0.0,1.0,1,0,0.86,1.0
62,linucb,simple,A,0.8,0.0,0.00095367431640625,1.0,1,0,0.86,1.0
63,linucb,hard,A,0.95,0.0,0.0,1.0,1,0,0.86,1.0
64,linucb,hard,A,0.95,0.0,0.0,1.0,1,0,0.86,1.0
65,linucb,simple,A,0.8,0.0,0.0,1.0,1,0,0.86,1.0
66,linucb,simple,A,0.8,0.0,0.0011920928955078125,1.0,1,0,0.86,1.0
67,linucb,hard,A,0.95,0.0,0.0,1.0,1,0,0.86,1.0
68,linucb,hard,A,0.95,0.0,0.0,1.0,1,0,0.88,1.0
69,linucb,hard,A,0.95,0.0,0.00095367431640625,1.0,1,0,0.88,1.0
70,linucb,hard,A,0.95,0.0,0.0,1.0,1,0,0.88,1.0
71,linucb,hard,A,0.95,0.0,0.0,1.0,1,0,0.9,1.0
72,linucb,hard,A,0.95,0.0,0.0,1.0,1,0,0.9,1.0
73,linucb,hard,A,0.95,0.0,0.0,1.0,1,0,0.9,1.0
74,linucb,hard,A,0.95,0.0,0.00095367431640625,1.0,1,0,0.92,1.0
75,linucb,hard,A,0.95,0.0,0.0,1.0,1,0,0.92,1.0
76,linucb,simple,A,0.8,0.0,0.0,1.0,1,0,0.92,1.0
77,linucb,hard,A,0.95,0.0,0.0,1.0,1,0,0.92,1.0
78,linucb,hard,A,0.95,0.0,0.0,1.0,1,0,0.94,1.0
79,linucb,simple,A,0.8,0.0,0.0,1.0,1,0,0.94,1.0
80,linucb,hard,A,0.95,0.0,0.0,1.0,1,0,0.96,1.0
81,linucb,simple,A,0.8,0.0,0.00095367431640625,1.0,1,0,0.96,1.0
82,linucb,hard,A,0.95,0.0,0.0,1.0,1,0,0.96,1.0
83,linucb,simple,A,0.8,0.0,0.0,1.0,1,0,0.98,1.0
84,linucb,hard,A,0.95,0.0,0.0,1.0,1,0,0.98,1.0
85,linucb,hard,A,0.95,0.0,0.0,1.0,1,0,0.98,1.0
86,linucb,hard,A,0.95,0.0,0.0,1.0,0,0,0.98,0.0
87,linucb,simple,A,0.8,0.0,0.0,1.0,1,0,0.98,1.0
88,linucb,hard,A,0.95,0.0,0.0,1.0,1,0,0.98,1.0
89,linucb,simple,A,0.8,0.0,0.0,1.0,1,0,0.98,1.0
90,linucb,simple,A,0.8,0.0,0.0011920928955078125,1.0,1,0,0.98,1.0
91,linucb,simple,A,0.8,0.0,0.00095367431640625,1.0,1,0,0.98,1.0
92,linucb,hard,A,0.95,0.0,0.0011920928955078125,1.0,1,0,0.98,1.0
93,linucb,simple,A,0.8,0.0,0.0,1.0,1,0,0.98,1.0
94,linucb,simple,A,0.8,0.0,0.0,1.0,1,0,0.98,1.0
95,linucb,simple,A,0.8,0.0,0.0,1.0,1,0,0.98,1.0
96,linucb,hard,A,0.95,0.0,0.0,1.0,0,0,0.96,0.0
97,linucb,simple,D,0.85,0.0,0.0007152557373046875,0.22,1,0,0.96,1.0
98,linucb,hard,E,0.9,0.0,0.0,0.6,0,0,0.94,0.0
99,linucb,hard,C,0.75,0.0,0.0,0.3,0,0,0.92,0.0
100,linucb,simple,A,0.8,0.0,0.0,1.0,1,0,0.92,1.0
101,linucb,simple,A,0.8,0.0,0.0,1.0,1,0,0.92,1.0
102,linucb,simple,A,0.8,0.0,0.0,1.0,1,0,0.92,1.0
103,linucb,hard,C,0.75,0.0,0.0,0.3,1,0,0.92,1.0
104,linucb,hard,E,0.9,0.0,0.0,0.6,1,0,0.92,1.0
105,linucb,simple,A,0.8,0.0,0.0,1.0,1,0,0.92,1.0
106,linucb,simple,A,0.8,0.0,0.0,1.0,1,0,0.92,1.0
107,linucb,simple,A,0.8,0.0,0.00095367431640625,1.0,1,0,0.92,1.0
108,linucb,hard,A,0.95,0.0,0.0,1.0,1,0,0.92,1.0
109,linucb,hard,A,0.95,0.0,0.0,1.0,1,0,0.92,1.0
110,linucb,simple,A,0.8,0.0,0.0,1.0,1,0,0.92,1.0
111,linucb,simple,A,0.8,0.0,0.0,1.0,1,0,0.92,1.0
112,linucb,simple,A,0.8,0.0,0.00095367431640625,1.0,1,0,0.92,1.0
113,linucb,hard,A,0.95,0.0,0.0,1.0,1,0,0.92,1.0
114,linucb,simple,A,0.8,0.0,0.0,1.0,1,0,0.92,1.0
115,linucb,hard,A,0.95,0.0,0.0,1.0,1,0,0.92,1.0
116,linucb,hard,A,0.95,0.0,0.0,1.0,1,0,0.92,1.0
117,linucb,simple,A,0.8,0.0,0.0,1.0,1,0,0.92,1.0
118,linucb,simple,A,0.8,0.0,0.0,1.0,1,0,0.92,1.0
119,linucb,simple,A,0.8,0.0,0.0,1.0,1,0,0.92,1.0
120,linucb,hard,A,0.95,0.0,0.0,1.0,1,0,0.92,1.0
121,linucb,hard,A,0.95,0.0,0.0,1.0,1,0,0.92,1.0
122,linucb,simple,A,0.8,0.0,0.0,1.0,1,0,0.92,1.0
123,linucb,simple,A,0.8,0.0,0.0,1.0,1,0,0.92,1.0
124,linucb,simple,A,0.8,0.0,0.0,1.0,1,0,0.92,1.0
125,linucb,simple,A,0.8,0.0,0.0,1.0,1,0,0.92,1.0
126,linucb,simple,A,0.8,0.0,0.0011920928955078125,1.0,1,0,0.92,1.0
127,linucb,hard,C,0.75,0.0,0.0,0.3,0,0,0.9,0.0
128,linucb,hard,C,0.75,0.0,0.0,0.3,0,0,0.88,0.0
129,linucb,hard,C,0.75,0.0,0.0,0.3,0,0,0.86,0.0
130,linucb,hard,C,0.75,0.0,0.0,0.3,1,0,0.86,1.0
131,linucb,hard,C,0.75,0.0,0.00095367431640625,0.3,1,0,0.86,1.0
132,linucb,hard,A,0.95,0.0,0.0,1.0,1,0,0.86,1.0
133,linucb,simple,A,0.8,0.0,0.0,1.0,1,0,0.86,1.0
134,linucb,simple,A,0.8,0.0,0.00095367431640625,1.0,1,0,0.86,1.0
135,linucb,hard,A,0.95,0.0,0.0,1.0,1,0,0.86,1.0
136,linucb,hard,A,0.95,0.0,0.0,1.0,1,0,0.88,1.0
137,linucb,hard,A,0.95,0.0,0.0,1.0,1,0,0.88,1.0
138,linucb,simple,A,0.8,0.0,0.0,1.0,1,0,0.88,1.0
139,linucb,simple,A,0.8,0.0,0.0,1.0,1,0,0.88,1.0
140,linucb,hard,A,0.95,0.0,0.0,1.0,1,0,0.88,1.0
141,linucb,hard,A,0.95,0.0,0.00095367431640625,1.0,1,0,0.88,1.0
142,linucb,hard,A,0.95,0.0,0.0,1.0,1,0,0.88,1.0
143,linucb,simple,A,0.8,0.0,0.0,1.0,1,0,0.88,1.0
144,linucb,simple,A,0.8,0.0,0.00095367431640625,1.0,1,0,0.88,1.0
145,linucb,hard,A,0.95,0.0,0.0,1.0,1,0,0.88,1.0
146,linucb,hard,A,0.95,0.0,0.00095367431640625,1.0,1,0,0.9,1.0
147,linucb,simple,A,0.8,0.0,0.0,1.0,1,0,0.9,1.0
148,linucb,hard,C,0.75,0.0,0.0,0.3,1,0,0.92,1.0
149,linucb,simple,A,0.8,0.0,0.0011920928955078125,1.0,1,0,0.94,1.0
150,linucb,simple,A,0.8,0.0,0.0,1.0,0,0,0.92,0.0
151,linucb,simple,D,0.85,0.0,0.00095367431640625,0.22,1,0,0.92,1.0
152,linucb,simple,A,0.8,0.0,0.0,1.0,1,0,0.92,1.0
153,linucb,hard,C,0.75,0.0,0.0,0.3,1,0,0.92,1.0
154,linucb,hard,E,0.9,0.0,0.0011920928955078125,0.6,1,0,0.92,1.0
155,linucb,simple,A,0.8,0.0,0.00095367431640625,1.0,1,0,0.92,1.0
156,linucb,hard,A,0.95,0.0,0.0,1.0,1,0,0.92,1.0
157,linucb,simple,A,0.8,0.0,0.00095367431640625,1.0,1,0,0.92,1.0
158,linucb,simple,A,0.8,0.0,0.0,1.0,1,0,0.92,1.0
159,linucb,hard,A,0.95,0.0,0.0,1.0,1,0,0.92,1.0
160,linucb,hard,A,0.95,0.0,0.0,1.0,1,0,0.92,1.0
161,linucb,hard,A,0.95,0.0,0.0,1.0,1,0,0.92,1.0
162,linucb,simple,A,0.8,0.0,0.0,1.0,1,0,0.92,1.0
163,linucb,hard,A,0.95,0.0,0.0,1.0,1,0,0.92,1.0
164,linucb,hard,A,0.95,0.0,0.0,1.0,1,0,0.92,1.0
165,linucb,hard,A,0.95,0.0,0.0,1.0,1,0,0.92,1.0
166,linucb,hard,A,0.95,0.0,0.0,1.0,1,0,0.92,1.0
167,linucb,simple,A,0.8,0.0,0.0,1.0,1,0,0.92,1.0
168,linucb,hard,C,0.75,0.0,0.0,0.3,1,0,0.92,1.0
169,linucb,simple,A,0.8,0.0,0.0,1.0,1,0,0.92,1.0
170,linucb,simple,A,0.8,0.0,0.0,1.0,1,0,0.92,1.0
171,linucb,hard,A,0.95,0.0,0.0,1.0,1,0,0.92,1.0
172,linucb,hard,A,0.95,0.0,0.00095367431640625,1.0,1,0,0.92,1.0
173,linucb,simple,A,0.8,0.0,0.0,1.0,1,0,0.92,1.0
174,linucb,hard,A,0.95,0.0,0.0,1.0,1,0,0.92,1.0
175,linucb,hard,A,0.95,0.0,0.0,1.0,1,0,0.92,1.0
176,linucb,hard,A,0.95,0.0,0.0,1.0,1,0,0.92,1.0
177,linucb,hard,A,0.95,0.0,0.0,1.0,1,0,0.94,1.0
178,linucb,simple,A,0.8,0.0,0.0,1.0,1,0,0.96,1.0
179,linucb,simple,A,0.8,0.0,0.0,1.0,1,0,0.98,1.0
180,linucb,simple,A,0.8,0.0,0.0011920928955078125,1.0,1,0,0.98,1.0
181,linucb,simple,A,0.8,0.0,0.0,1.0,1,0,0.98,1.0
182,linucb,simple,A,0.8,0.0,0.0,1.0,1,0,0.98,1.0
183,linucb,hard,A,0.95,0.0,0.0,1.0,1,0,0.98,1.0
184,linucb,hard,A,0.95,0.0,0.0,1.0,1,0,0.98,1.0
185,linucb,hard,A,0.95,0.0,0.0,1.0,1,0,0.98,1.0
186,linucb,hard,A,0.95,0.0,0.0,1.0,1,0,0.98,1.0
187,linucb,simple,A,0.8,0.0,0.0,1.0,1,0,0.98,1.0
188,linucb,hard,A,0.95,0.0,0.0,1.0,1,0,0.98,1.0
189,linucb,hard,A,0.95,0.0,0.0,1.0,1,0,0.98,1.0
190,linucb,simple,A,0.8,0.0,0.0,1.0,1,0,0.98,1.0
191,linucb,hard,A,0.95,0.0,0.0,1.0,1,0,0.98,1.0
192,linucb,simple,A,0.8,0.0,0.00095367431640625,1.0,1,0,0.98,1.0
193,linucb,hard,E,0.9,0.0,0.0,0.6,0,0,0.96,0.0
194,linucb,simple,A,0.8,0.0,0.0,1.0,1,0,0.96,1.0
195,linucb,hard,E,0.9,0.0,0.0,0.6,0,0,0.94,0.0
196,linucb,hard,E,0.9,0.0,0.0,0.6,1,0,0.94,1.0
197,linucb,simple,A,0.8,0.0,0.00095367431640625,1.0,1,0,0.94,1.0
198,linucb,hard,E,0.9,0.0,0.00095367431640625,0.6,0,0,0.92,0.0
199,linucb,simple,A,0.8,0.0,0.0,1.0,1,0,0.92,1.0
200,linucb,hard,E,0.9,0.0,0.0,0.6,0,0,0.92,0.0
201,linucb,simple,A,0.8,0.0,0.0,1.0,1,0,0.92,1.0
202,linucb,simple,A,0.8,0.0,0.0,1.0,1,0,0.92,1.0
203,linucb,hard,E,0.9,0.0,0.00095367431640625,0.6,1,0,0.92,1.0
204,linucb,hard,E,0.9,0.0,0.00095367431640625,0.6,1,0,0.92,1.0
205,linucb,hard,A,0.95,0.0,0.0,1.0,1,0,0.92,1.0
206,linucb,hard,E,0.9,0.0,0.0,0.6,1,0,0.92,1.0
207,linucb,hard,A,0.95,0.0,0.0,1.0,1,0,0.92,1.0
208,linucb,hard,A,0.95,0.0,0.0007152557373046875,1.0,1,0,0.92,1.0
209,linucb,simple,A,0.8,0.0,0.0,1.0,1,0,0.92,1.0
210,linucb,hard,A,0.95,0.0,0.0,1.0,1,0,0.92,1.0
211,linucb,simple,A,0.8,0.0,0.0,1.0,1,0,0.92,1.0
212,linucb,hard,A,0.95,0.0,0.0,1.0,1,0,0.92,1.0
213,linucb,simple,A,0.8,0.0,0.0,1.0,1,0,0.92,1.0
214,linucb,hard,A,0.95,0.0,0.0,1.0,1,0,0.92,1.0
215,linucb,simple,A,0.8,0.0,0.0,1.0,0,0,0.9,0.0
216,linucb,hard,E,0.9,0.0,0.0,0.6,1,0,0.9,1.0
217,linucb,simple,D,0.85,0.0,0.0,0.22,1,0,0.9,1.0
218,linucb,simple,A,0.8,0.0,0.0,1.0,1,0,0.9,1.0
219,linucb,hard,C,0.75,0.0,0.0,0.3,1,0,0.9,1.0
220,linucb,hard,E,0.9,0.0,0.0,0.6,0,0,0.88,0.0
221,linucb,simple,A,0.8,0.0,0.0,1.0,1,0,0.88,1.0
222,linucb,simple,A,0.8,0.0,0.00095367431640625,1.0,1,0,0.88,1.0
223,linucb,simple,A,0.8,0.0,0.0,1.0,1,0,0.88,1.0
224,linucb,hard,E,0.9,0.0,0.0,0.6,1,0,0.88,1.0
225,linucb,hard,E,0.9,0.0,0.0,0.6,1,0,0.88,1.0
226,linucb,simple,A,0.8,0.0,0.0,1.0,1,0,0.88,1.0
227,linucb,simple,A,0.8,0.0,0.0,1.0,1,0,0.88,1.0
228,linucb,simple,A,0.8,0.0,0.0,1.0,1,0,0.88,1.0
229,linucb,hard,A,0.95,0.0,0.0,1.0,1,0,0.88,1.0
230,linucb,hard,A,0.95,0.0,0.00095367431640625,1.0,1,0,0.88,1.0
231,linucb,simple,A,0.8,0.0,0.0011920928955078125,1.0,1,0,0.88,1.0
232,linucb,simple,A,0.8,0.0,0.0,1.0,1,0,0.88,1.0
233,linucb,simple,A,0.8,0.0,0.0,1.0,1,0,0.88,1.0
234,linucb,hard,A,0.95,0.0,0.0,1.0,1,0,0.88,1.0
235,linucb,simple,A,0.8,0.0,0.0,1.0,1,0,0.88,1.0
236,linucb,hard,A,0.95,0.0,0.0011920928955078125,1.0,1,0,0.88,1.0
237,linucb,simple,A,0.8,0.0,0.0,1.0,1,0,0.88,1.0
238,linucb,simple,A,0.8,0.0,0.0,1.0,1,0,0.88,1.0
239,linucb,hard,A,0.95,0.0,0.0,1.0,1,0,0.88,1.0
240,linucb,simple,A,0.8,0.0,0.0,1.0,1,0,0.88,1.0
241,linucb,hard,A,0.95,0.0,0.0011920928955078125,1.0,1,0,0.88,1.0
242,linucb,hard,A,0.95,0.0,0.0,1.0,1,0,0.88,1.0
243,linucb,simple,A,0.8,0.0,0.0011920928955078125,1.0,1,0,0.9,1.0
244,linucb,simple,A,0.8,0.0,0.0,1.0,1,0,0.9,1.0
245,linucb,simple,A,0.8,0.0,0.00095367431640625,1.0,1,0,0.92,1.0
246,linucb,hard,A,0.95,0.0,0.0,1.0,1,0,0.92,1.0
247,linucb,hard,A,0.95,0.0,0.00095367431640625,1.0,1,0,0.92,1.0
248,linucb,simple,A,0.8,0.0,0.0,1.0,1,0,0.94,1.0
249,linucb,hard,A,0.95,0.0,0.0,1.0,1,0,0.94,1.0
250,linucb,simple,A,0.8,0.0,0.0,1.0,1,0,0.96,1.0
251,linucb,simple,A,0.8,0.0,0.00095367431640625,1.0,1,0,0.96,1.0
252,linucb,simple,A,0.8,0.0,0.0,1.0,1,0,0.96,1.0
253,linucb,hard,A,0.95,0.0,0.0,1.0,1,0,0.96,1.0
254,linucb,hard,A,0.95,0.0,0.0,1.0,0,0,0.94,0.0
255,linucb,hard,C,0.75,0.0,0.00095367431640625,0.3,0,0,0.92,0.0
256,linucb,simple,D,0.85,0.0,0.00095367431640625,0.22,1,0,0.92,1.0
257,linucb,hard,C,0.75,0.0,0.00095367431640625,0.3,1,0,0.92,1.0
258,linucb,hard,C,0.75,0.0,0.00095367431640625,0.3,1,0,0.92,1.0
259,linucb,simple,A,0.8,0.0,0.0007152557373046875,1.0,1,0,0.92,1.0
260,linucb,simple,A,0.8,0.0,0.0,1.0,1,0,0.92,1.0
261,linucb,hard,E,0.9,0.0,0.0,0.6,0,0,0.9,0.0
262,linucb,hard,E,0.9,0.0,0.0,0.6,1,0,0.9,1.0
263,linucb,simple,A,0.8,0.0,0.0,1.0,1,0,0.9,1.0
264,linucb,hard,E,0.9,0.0,0.0,0.6,1,0,0.9,1.0
265,linucb,simple,A,0.8,0.0,0.0,1.0,1,0,0.92,1.0
266,linucb,simple,A,0.8,0.0,0.0,1.0,1,0,0.92,1.0
267,linucb,simple,A,0.8,0.0,0.0,1.0,1,0,0.92,1.0
268,linucb,hard,C,0.75,0.0,0.00095367431640625,0.3,0,0,0.9,0.0
269,linucb,simple,A,0.8,0.0,0.0,1.0,1,0,0.9,1.0
270,linucb,hard,C,0.75,0.0,0.0,0.3,0,0,0.9,0.0
271,linucb,hard,C,0.75,0.0,0.0,0.3,1,0,0.9,1.0
272,linucb,simple,A,0.8,0.0,0.0,1.0,1,0,0.9,1.0
273,linucb,simple,A,0.8,0.0,0.00095367431640625,1.0,1,0,0.9,1.0
274,linucb,simple,A,0.8,0.0,0.0,1.0,1,0,0.9,1.0
275,linucb,simple,A,0.8,0.0,0.0,1.0,1,0,0.9,1.0
276,linucb,simple,A,0.8,0.0,0.00095367431640625,1.0,1,0,0.9,1.0
277,linucb,hard,C,0.75,0.0,0.0011920928955078125,0.3,1,0,0.9,1.0
278,linucb,hard,A,0.95,0.0,0.0,1.0,1,0,0.9,1.0
279,linucb,simple,A,0.8,0.0,0.0,1.0,1,0,0.9,1.0
280,linucb,simple,A,0.8,0.0,0.0,1.0,1,0,0.9,1.0
281,linucb,hard,A,0.95,0.0,0.0,1.0,1,0,0.9,1.0
282,linucb,hard,A,0.95,0.0,0.0,1.0,1,0,0.9,1.0
283,linucb,simple,A,0.8,0.0,0.00095367431640625,1.0,1,0,0.9,1.0
284,linucb,simple,A,0.8,0.0,0.0,1.0,1,0,0.9,1.0
285,linucb,hard,A,0.95,0.0,0.0,1.0,1,0,0.9,1.0
286,linucb,hard,A,0.95,0.0,0.0,1.0,1,0,0.9,1.0
287,linucb,hard,A,0.95,0.0,0.0,1.0,1,0,0.9,1.0
288,linucb,simple,A,0.8,0.0,0.0007152557373046875,1.0,1,0,0.9,1.0
289,linucb,hard,A,0.95,0.0,0.00095367431640625,1.0,1,0,0.9,1.0
290,linucb,simple,A,0.8,0.0,0.0,1.0,1,0,0.9,1.0
291,linucb,hard,A,0.95,0.0,0.00095367431640625,1.0,1,0,0.9,1.0
292,linucb,simple,A,0.8,0.0,0.0019073486328125,1.0,1,0,0.9,1.0
293,linucb,simple,A,0.8,0.0,0.0,1.0,1,0,0.9,1.0
294,linucb,simple,A,0.8,0.0,0.0,1.0,1,0,0.9,1.0
295,linucb,hard,A,0.95,0.0,0.0,1.0,1,0,0.9,1.0
296,linucb,hard,A,0.95,0.0,0.0,1.0,1,0,0.9,1.0
297,linucb,simple,A,0.8,0.0,0.0,1.0,1,0,0.9,1.0
298,linucb,simple,A,0.8,0.0,0.00095367431640625,1.0,1,0,0.9,1.0
299,linucb,simple,A,0.8,0.0,0.0,1.0,1,0,0.9,1.0
300,linucb,simple,A,0.8,0.0,0.0007152557373046875,1.0,1,0,0.9,1.0
301,linucb,hard,A,0.95,0.0,0.0011920928955078125,1.0,1,0,0.9,1.0
302,linucb,hard,A,0.95,0.0,0.00095367431640625,1.0,1,0,0.9,1.0
303,linucb,hard,A,0.95,0.0,0.00095367431640625,1.0,1,0,0.9,1.0
304,linucb,simple,A,0.8,0.0,0.00095367431640625,1.0,1,0,0.92,1.0
305,linucb,simple,A,0.8,0.0,0.0,1.0,1,0,0.94,1.0
306,linucb,simple,A,0.8,0.0,0.0,1.0,1,0,0.94,1.0
307,linucb,simple,A,0.8,0.0,0.0,1.0,1,0,0.94,1.0
308,linucb,simple,A,0.8,0.0,0.0,1.0,1,0,0.94,1.0
309,linucb,hard,A,0.95,0.0,0.0,1.0,1,0,0.94,1.0
310,linucb,simple,A,0.8,0.0,0.0,1.0,1,0,0.94,1.0
311,linucb,hard,A,0.95,0.0,0.0,1.0,1,0,0.96,1.0
312,linucb,simple,A,0.8,0.0,0.0,1.0,1,0,0.96,1.0
313,linucb,simple,A,0.8,0.0,0.0,1.0,1,0,0.96,1.0
314,linucb,hard,A,0.95,0.0,0.00095367431640625,1.0,1,0,0.96,1.0
315,linucb,simple,A,0.8,0.0,0.0,1.0,1,0,0.96,1.0
316,linucb,simple,A,0.8,0.0,0.00095367431640625,1.0,1,0,0.96,1.0
317,linucb,simple,A,0.8,0.0,0.0,1.0,1,0,0.96,1.0
318,linucb,simple,A,0.8,0.0,0.0,1.0,1,0,0.98,1.0
319,linucb,hard,A,0.95,0.0,0.0,1.0,1,0,0.98,1.0
320,linucb,simple,A,0.8,0.0,0.0,1.0,1,0,1.0,1.0
321,linucb,hard,A,0.95,0.0,0.0,1.0,1,0,1.0,1.0
322,linucb,hard,A,0.95,0.0,0.0,1.0,1,0,1.0,1.0
323,linucb,simple,A,0.8,0.0,0.00095367431640625,1.0,1,0,1.0,1.0
324,linucb,hard,A,0.95,0.0,0.0,1.0,1,0,1.0,1.0
325,linucb,hard,C,0.75,0.0,0.0,0.3,0,0,0.98,0.0
326,linucb,simple,A,0.8,0.0,0.0,1.0,1,0,0.98,1.0
327,linucb,hard,C,0.75,0.0,0.0,0.3,0,0,0.96,0.0
328,linucb,hard,C,0.75,0.0,0.0,0.3,0,0,0.94,0.0
329,linucb,simple,A,0.8,0.0,0.0,1.0,1,0,0.94,1.0
330,linucb,hard,C,0.75,0.0,0.0,0.3,0,0,0.92,0.0
331,linucb,hard,C,0.75,0.0,0.00095367431640625,0.3,1,0,0.92,1.0
332,linucb,simple,A,0.8,0.0,0.00095367431640625,1.0,1,0,0.92,1.0
333,linucb,simple,A,0.8,0.0,0.0,1.0,1,0,0.92,1.0
334,linucb,simple,A,0.8,0.0,0.0,1.0,1,0,0.92,1.0
335,linucb,hard,C,0.75,0.0,0.0,0.3,0,0,0.9,0.0
336,linucb,hard,C,0.75,0.0,0.0,0.3,1,0,0.9,1.0
337,linucb,hard,C,0.75,0.0,0.0,0.3,0,0,0.88,0.0
338,linucb,hard,C,0.75,0.0,0.0,0.3,1,0,0.88,1.0
339,linucb,hard,C,0.75,0.0,0.0,0.3,1,0,0.88,1.0
